业务名称,年份,周次,开始日期,结束日期,周类型,维度类型,维度值,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%,贡献度%,次/万单贡献
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,品类,酒旅,6157,1463247,42.08,4607,1170246,39.37,2.71,6.88,0.65,0.02
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,品类,闪购,7894,1551049,50.89,9585,1176723,81.46,-30.57,-37.53,-0.08,0.02
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,品类,优选,14251,1278059,111.51,12928,1117276,115.71,-4.2,-3.63,15.28,-0.64
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,配送问题,9348,87697,1065.94,8208,82292,997.42,68.52,6.87,0.2,0.14
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,退款问题,3259,625270,52.12,3352,592715,56.55,-4.43,-7.83,17.6,-0.78
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,质量问题,16044,1377161,116.5,13222,1172972,112.72,3.78,3.35,10.45,0.4
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,服务态度,2490,1015363,24.52,1848,699912,26.4,-1.88,-7.12,1.94,-0.04
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,优惠券问题,5452,503810,108.22,5241,559676,93.64,14.58,15.57,-0.88,-0.13
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,账户问题,6683,1013048,65.97,6115,1280210,47.77,18.2,38.1,0.02,0.0
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,支付问题,17664,179464,984.26,18027,118586,1520.16,-535.9,-35.25,21.03,-112.7
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,事件类别,会员服务,5527,676974,81.64,4404,609065,72.31,9.33,12.9,12.58,1.17
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,进线渠道,APP在线,5140,1588131,32.37,5114,1695882,30.16,2.21,7.33,20.71,0.46
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,进线渠道,电话热线,25128,1477313,170.09,23035,1481794,155.45,14.64,9.42,18.28,2.68
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,进线渠道,小程序,3835,1154238,33.23,3020,1102005,27.4,5.83,21.28,11.56,0.67
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,进线渠道,网页端,4380,183891,238.18,3645,168442,216.39,21.79,10.07,9.58,2.09
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,战区,华东战区,1905,759775,25.07,2009,799556,25.13,-0.06,-0.24,21.35,-0.01
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,战区,华南战区,17615,1548073,113.79,14707,1360657,108.09,5.7,5.27,15.9,0.91
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,战区,华北战区,17771,164653,1079.3,18968,164209,1155.11,-75.81,-6.56,16.1,-12.21
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,战区,华中战区,8273,299188,276.52,9466,270438,350.02,-73.5,-21.0,5.99,-4.4
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,战区,西南战区,6919,194610,355.53,5717,161019,355.05,0.48,0.14,-4.76,-0.02
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,战区,西北战区,19334,1367258,141.41,16575,956647,173.26,-31.85,-18.38,13.03,-4.15
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,FAQ,配送时效咨询,20360,845674,240.75,21617,1020292,211.87,28.88,13.63,7.97,2.3
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,FAQ,退款进度查询,13246,1356027,97.68,11673,1529323,76.33,21.35,27.97,24.78,5.29
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,FAQ,优惠券使用,28292,292593,966.94,18929,360654,524.85,442.09,84.23,14.4,63.66
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,FAQ,会员权益,10415,1207439,86.26,13390,998944,134.04,-47.78,-35.65,4.53,-2.16
到餐客服,2025,W6,2025-02-10,2025-02-16,历史对比期,FAQ,积分兑换,10677,1766863,60.43,10249,1613831,63.51,-3.08,-4.85,8.44,-0.26
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,城市等级,一线城市,4754,803507,59.17,4328,736400,58.77,0.4,0.68,-2.52,-0.01
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,城市等级,二线城市,5365,1155480,46.43,4173,1145015,36.44,9.99,27.41,24.62,2.46
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,城市等级,三线城市,19470,903116,215.59,16066,1179411,136.22,79.37,58.27,23.27,18.47
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,城市等级,四线城市,5763,1276743,45.14,6419,989212,64.89,-19.75,-30.44,1.39,-0.27
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,城市等级,五线城市,17105,930779,183.77,19426,1179634,164.68,19.09,11.59,8.99,1.72
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,品类,外卖,23966,251431,953.18,27070,231825,1167.69,-214.51,-18.37,-1.29,2.77
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,品类,到店,3160,1443150,21.9,3689,1299820,28.38,-6.48,-22.83,21.25,-1.38
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,品类,酒旅,11398,1024607,111.24,11496,1144664,100.43,10.81,10.76,10.2,1.1
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,品类,闪购,4249,710226,59.83,3332,642029,51.9,7.93,15.28,-0.66,-0.05
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,品类,优选,20352,377208,539.54,22871,468162,488.53,51.01,10.44,15.88,8.1
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,配送问题,6679,615179,108.57,6367,661609,96.24,12.33,12.81,17.95,2.21
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,退款问题,4077,957759,42.57,5413,958151,56.49,-13.92,-24.64,11.51,-1.6
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,质量问题,7500,1459005,51.4,8396,1244037,67.49,-16.09,-23.84,12.2,-1.96
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,服务态度,6700,835113,80.23,5828,901154,64.67,15.56,24.06,11.37,1.77
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,优惠券问题,2814,1754808,16.04,2027,1408200,14.39,1.65,11.47,15.55,0.26
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,账户问题,13089,809766,161.64,14193,666877,212.83,-51.19,-24.05,0.74,-0.38
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,支付问题,7544,1214325,62.13,8464,1492392,56.71,5.42,9.56,22.16,1.2
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,事件类别,会员服务,8090,327815,246.79,8209,276502,296.89,-50.1,-16.87,23.8,-11.92
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,进线渠道,APP在线,9810,1468490,66.8,11162,1577279,70.77,-3.97,-5.61,8.29,-0.33
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,进线渠道,电话热线,10376,1427224,72.7,7325,1020112,71.81,0.89,1.24,11.54,0.1
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,进线渠道,小程序,16200,654510,247.51,22258,541535,411.02,-163.51,-39.78,-2.05,3.35
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,进线渠道,网页端,9875,1097053,90.01,8732,1199910,72.77,17.24,23.69,-3.34,-0.58
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,战区,华东战区,10887,895055,121.63,12557,844691,148.66,-27.03,-18.18,-2.5,0.68
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,战区,华南战区,15950,255209,624.98,13991,233232,599.87,25.11,4.19,9.16,2.3
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,战区,华北战区,22743,789803,287.96,22206,859547,258.35,29.61,11.46,-4.36,-1.29
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,战区,华中战区,4925,225681,218.23,3937,286771,137.29,80.94,58.96,20.49,16.58
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,战区,西南战区,6941,644869,107.63,8471,727223,116.48,-8.85,-7.6,9.4,-0.83
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,战区,西北战区,2828,457333,61.84,3075,563169,54.6,7.24,13.26,18.07,1.31
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,FAQ,配送时效咨询,5681,1190536,47.72,3718,1453982,25.57,22.15,86.62,17.26,3.82
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,FAQ,退款进度查询,18711,1308480,143.0,22263,1207054,184.44,-41.44,-22.47,18.23,-7.55
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,FAQ,优惠券使用,12812,858550,149.23,15913,827651,192.27,-43.04,-22.39,14.13,-6.08
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,FAQ,会员权益,9076,384009,236.35,7194,349258,205.98,30.37,14.74,19.26,5.85
到餐客服,2025,W7,2025-02-17,2025-02-23,历史对比期,FAQ,积分兑换,20552,644811,318.73,14965,587730,254.62,64.11,25.18,24.2,15.51
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,城市等级,一线城市,12102,691380,175.04,13665,853675,160.07,14.97,9.35,0.59,0.09
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,城市等级,二线城市,16242,153969,1054.89,15414,107704,1431.14,-376.25,-26.29,17.14,-64.49
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,城市等级,三线城市,11567,1251124,92.45,10523,895548,117.5,-25.05,-21.32,-4.92,1.23
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,城市等级,四线城市,2841,726448,39.11,2900,786350,36.88,2.23,6.05,-0.23,-0.01
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,城市等级,五线城市,17197,546982,314.4,18944,544420,347.97,-33.57,-9.65,11.15,-3.74
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,品类,外卖,18787,434354,432.53,20420,462403,441.61,-9.08,-2.06,2.79,-0.25
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,品类,到店,3555,833139,42.67,3014,763168,39.49,3.18,8.05,-0.81,-0.03
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,品类,酒旅,11515,827188,139.21,8389,918856,91.3,47.91,52.48,3.34,1.6
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,品类,闪购,19318,1066851,181.07,20327,1051750,193.27,-12.2,-6.31,5.92,-0.72
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,品类,优选,15504,788893,196.53,11658,823014,141.65,54.88,38.74,12.21,6.7
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,配送问题,21488,1436817,149.55,20110,1486738,135.26,14.29,10.56,24.02,3.43
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,退款问题,17006,1427079,119.17,17453,1094921,159.4,-40.23,-25.24,2.21,-0.89
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,质量问题,14920,1167816,127.76,16238,1060647,153.1,-25.34,-16.55,0.29,-0.07
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,服务态度,12789,225323,567.59,12923,270169,478.33,89.26,18.66,8.05,7.19
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,优惠券问题,3930,826186,47.57,3908,845620,46.21,1.36,2.94,13.21,0.18
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,账户问题,5751,335180,171.58,6357,324323,196.01,-24.43,-12.46,17.49,-4.27
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,支付问题,9924,1145627,86.63,7631,893102,85.44,1.19,1.39,6.15,0.07
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,事件类别,会员服务,10143,673817,150.53,8200,765547,107.11,43.42,40.54,24.68,10.72
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,进线渠道,APP在线,19958,1288329,154.91,18426,1600390,115.13,39.78,34.55,12.64,5.03
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,进线渠道,电话热线,18922,854011,221.57,21019,686256,306.29,-84.72,-27.66,4.87,-4.13
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,进线渠道,小程序,19317,334599,577.32,24045,260559,922.82,-345.5,-37.44,6.73,-23.25
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,进线渠道,网页端,15994,1166984,137.05,14231,955777,148.89,-11.84,-7.95,15.06,-1.78
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,战区,华东战区,25050,192013,1304.6,17717,141739,1249.97,54.63,4.37,13.23,7.23
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,战区,华南战区,3651,416119,87.74,3577,400509,89.31,-1.57,-1.76,-1.72,0.03
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,战区,华北战区,21670,1418236,152.8,22005,1102096,199.67,-46.87,-23.47,24.32,-11.4
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,战区,华中战区,18353,272052,674.61,14397,285181,504.84,169.77,33.63,13.77,23.38
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,战区,西南战区,6418,661786,96.98,7593,670997,113.16,-16.18,-14.3,21.6,-3.49
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,战区,西北战区,11433,320899,356.28,10445,297274,351.36,4.92,1.4,21.53,1.06
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,FAQ,配送时效咨询,24253,1016731,238.54,25190,988489,254.83,-16.29,-6.39,19.56,-3.19
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,FAQ,退款进度查询,5071,1261844,40.19,4765,1124710,42.37,-2.18,-5.15,18.15,-0.4
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,FAQ,优惠券使用,24020,1483055,161.96,25838,1325223,194.97,-33.01,-16.93,12.06,-3.98
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,FAQ,会员权益,2854,347057,82.23,2040,291046,70.09,12.14,17.32,0.76,0.09
到餐客服,2025,W8,2025-02-24,2025-03-02,历史对比期,FAQ,积分兑换,13074,512607,255.05,13097,603240,217.11,37.94,17.48,5.37,2.04
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,城市等级,一线城市,10653,221316,481.35,8596,261253,329.03,152.32,46.29,16.57,25.24
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,城市等级,二线城市,11275,1411922,79.86,12456,1216207,102.42,-22.56,-22.03,-4.73,1.07
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,城市等级,三线城市,13979,238155,586.97,14203,293371,484.13,102.84,21.24,19.42,19.97
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,城市等级,四线城市,16315,771176,211.56,12660,610418,207.4,4.16,2.01,23.67,0.98
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,城市等级,五线城市,4777,298963,159.79,5568,270441,205.89,-46.1,-22.39,-0.93,0.43
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,品类,外卖,26206,585082,447.9,23832,476370,500.28,-52.38,-10.47,1.74,-0.91
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,品类,到店,22877,1416764,161.47,20264,1323173,153.15,8.32,5.43,13.63,1.13
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,品类,酒旅,16630,952460,174.6,15779,1049319,150.37,24.23,16.11,10.1,2.45
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,品类,闪购,2302,1152167,19.98,2022,895919,22.57,-2.59,-11.48,14.11,-0.37
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,品类,优选,17403,1479866,117.6,12115,1074117,112.79,4.81,4.26,4.22,0.2
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,配送问题,9142,1107862,82.52,7066,948592,74.49,8.03,10.78,17.25,1.39
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,退款问题,18506,652987,283.41,13924,620225,224.5,58.91,26.24,10.83,6.38
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,质量问题,27368,1174067,233.1,25356,1290509,196.48,36.62,18.64,5.38,1.97
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,服务态度,19254,1130044,170.38,19177,937208,204.62,-34.24,-16.73,22.92,-7.85
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,优惠券问题,15840,168261,941.39,18130,178492,1015.73,-74.34,-7.32,12.22,-9.08
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,账户问题,16236,1035574,156.78,15602,915183,170.48,-13.7,-8.04,21.91,-3.0
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,支付问题,18486,933136,198.11,15748,864378,182.19,15.92,8.74,24.51,3.9
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,事件类别,会员服务,7140,1303003,54.8,7615,1012162,75.23,-20.43,-27.16,15.4,-3.15
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,进线渠道,APP在线,13045,1426530,91.45,14975,1524523,98.23,-6.78,-6.9,1.59,-0.11
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,进线渠道,电话热线,7861,429998,182.81,9066,383814,236.21,-53.4,-22.61,15.84,-8.46
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,进线渠道,小程序,23072,986679,233.83,25853,896845,288.27,-54.44,-18.89,13.42,-7.31
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,进线渠道,网页端,22607,236167,957.25,23946,286992,834.38,122.87,14.73,1.8,2.21
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,战区,华东战区,5298,1563254,33.89,6335,1426189,44.42,-10.53,-23.71,16.48,-1.74
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,战区,华南战区,2810,634896,44.26,2788,630912,44.19,0.07,0.16,4.02,0.0
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,战区,华北战区,18035,1258690,143.28,19232,970938,198.08,-54.8,-27.67,11.04,-6.05
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,战区,华中战区,2623,821012,31.95,2473,555354,44.53,-12.58,-28.25,8.31,-1.05
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,战区,西南战区,2261,1538580,14.7,1665,1507253,11.05,3.65,33.03,22.61,0.83
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,战区,西北战区,24818,1321994,187.73,23950,959490,249.61,-61.88,-24.79,5.88,-3.64
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,FAQ,配送时效咨询,7168,1254154,57.15,6583,1332619,49.4,7.75,15.69,13.73,1.06
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,FAQ,退款进度查询,3285,294308,111.62,4057,248811,163.06,-51.44,-31.55,-0.16,0.08
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,FAQ,优惠券使用,7436,607700,122.36,8161,569185,143.38,-21.02,-14.66,6.59,-1.39
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,FAQ,会员权益,7185,413882,173.6,6630,470426,140.94,32.66,23.17,13.21,4.31
到餐客服,2025,W9,2025-03-03,2025-03-09,历史对比期,FAQ,积分兑换,23293,1081123,215.45,22149,1142793,193.81,21.64,11.17,22.04,4.77
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,城市等级,一线城市,16269,265035,613.84,20876,319675,653.04,-39.2,-6.0,0.01,-0.0
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,城市等级,二线城市,2890,732456,39.46,2534,640724,39.55,-0.09,-0.23,13.63,-0.01
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,城市等级,三线城市,20760,722350,287.4,26902,666564,403.59,-116.19,-28.79,12.26,-14.24
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,城市等级,四线城市,20532,396732,517.53,14003,382237,366.34,151.19,41.27,16.07,24.3
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,城市等级,五线城市,8058,810186,99.46,8671,817878,106.02,-6.56,-6.19,4.52,-0.3
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,品类,外卖,2304,71940,320.27,1994,79065,252.2,68.07,26.99,4.29,2.92
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,品类,到店,4174,180844,230.81,5480,194324,282.0,-51.19,-18.15,3.67,-1.88
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,品类,酒旅,4594,1287675,35.68,3905,1398559,27.92,7.76,27.79,4.95,0.38
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,品类,闪购,10350,748128,138.35,7624,733103,104.0,34.35,33.03,9.6,3.3
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,品类,优选,2394,518637,46.16,2625,471156,55.71,-9.55,-17.14,24.56,-2.35
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,事件类别,配送问题,11443,541954,211.14,12314,492664,249.95,-38.81,-15.53,9.26,-3.59
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,事件类别,退款问题,4708,687230,68.51,4873,547123,89.07,-20.56,-23.08,22.45,-4.62
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,事件类别,质量问题,3830,1048231,36.54,3537,1103987,32.04,4.5,14.04,17.12,0.77
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,事件类别,服务态度,11191,179653,622.92,10386,184018,564.4,58.52,10.37,22.83,13.36
到餐客服,2025,W10,2025-03-10,2025-03-16,历史对比期,事件类别,优惠券问题,13134,1297173,101.25,13001,1014333,128.17,-26.92,-21.0,16.22,-4.37
