业务名称,年份,周次,日期,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%
企客业务,2025,W9,2025-03-06,959,117433,81.66,1018,102964,98.87,-17.21,-17.41
企客业务,2025,W9,2025-03-07,2503,56470,443.24,2732,57926,471.64,-28.4,-6.02
企客业务,2025,W9,2025-03-08,3702,200692,184.46,4227,137852,306.63,-122.17,-39.84
企客业务,2025,W9,2025-03-09,2782,93795,296.6,2779,96895,286.81,9.79,3.41
企客业务,2025,W10,2025-03-10,622,137713,45.17,426,173261,24.59,20.58,83.69
企客业务,2025,W10,2025-03-11,1873,199924,93.69,1528,234079,65.28,28.41,43.52
企客业务,2025,W10,2025-03-12,364,26892,135.36,472,21479,219.75,-84.39,-38.4
企客业务,2025,W10,2025-03-13,3452,53685,643.01,2438,46528,523.99,119.02,22.71
企客业务,2025,W10,2025-03-14,729,140273,51.97,712,140110,50.82,1.15,2.26
企客业务,2025,W10,2025-03-15,1462,37144,393.6,1252,38183,327.89,65.71,20.04
企客业务,2025,W10,2025-03-16,1455,154028,94.46,1511,186045,81.22,13.24,16.3
企客业务,2025,W11,2025-03-17,5100,76403,667.51,4771,78369,608.79,58.72,9.65
企客业务,2025,W11,2025-03-18,4575,95883,477.14,5295,90752,583.46,-106.32,-18.22
企客业务,2025,W11,2025-03-19,4251,285666,148.81,5068,275032,184.27,-35.46,-19.24
企客业务,2025,W11,2025-03-20,3407,268438,126.92,2779,188583,147.36,-20.44,-13.87
企客业务,2025,W11,2025-03-21,2247,128316,175.11,2934,153179,191.54,-16.43,-8.58
企客业务,2025,W11,2025-03-22,487,223583,21.78,416,254874,16.32,5.46,33.46
企客业务,2025,W11,2025-03-23,3011,157170,191.58,2435,198071,122.94,68.64,55.83
企客业务,2025,W12,2025-03-24,4595,131783,348.68,3645,103453,352.33,-3.65,-1.04
企客业务,2025,W12,2025-03-25,4303,22325,1927.44,2982,20100,1483.58,443.86,29.92
企客业务,2025,W12,2025-03-26,1521,239777,63.43,1365,189366,72.08,-8.65,-12.0
企客业务,2025,W12,2025-03-27,2130,181574,117.31,2358,173823,135.66,-18.35,-13.53
企客业务,2025,W12,2025-03-28,1454,91006,159.77,1769,84700,208.85,-49.08,-23.5
企客业务,2025,W12,2025-03-29,2010,95475,210.53,2154,86179,249.94,-39.41,-15.77
企客业务,2025,W12,2025-03-30,652,45993,141.76,597,44470,134.25,7.51,5.59
企客业务,2025,W13,2025-03-31,416,263497,15.79,436,237136,18.39,-2.6,-14.14
企客业务,2025,W13,2025-04-01,3522,21681,1624.46,3860,19806,1948.9,-324.44,-16.65
企客业务,2025,W13,2025-04-02,2898,29300,989.08,2967,31147,952.58,36.5,3.83
企客业务,2025,W13,2025-04-03,3866,210473,183.68,4226,212360,199.0,-15.32,-7.7
企客业务,2025,W13,2025-04-04,3041,239534,126.95,2481,201785,122.95,4.0,3.25
企客业务,2025,W13,2025-04-05,3769,142315,264.84,3659,125578,291.37,-26.53,-9.11
企客业务,2025,W13,2025-04-06,343,16383,209.36,290,12665,228.98,-19.62,-8.57
企客业务,2025,W14,2025-04-07,784,199736,39.25,647,176922,36.57,2.68,7.33
企客业务,2025,W14,2025-04-08,4853,167742,289.31,3916,161393,242.64,46.67,19.23
企客业务,2025,W14,2025-04-09,3973,178661,222.38,3734,136494,273.57,-51.19,-18.71
企客业务,2025,W14,2025-04-10,5148,42684,1206.07,4449,53862,826.0,380.07,46.01
企客业务,2025,W14,2025-04-11,3685,205189,179.59,3366,223070,150.89,28.7,19.02
企客业务,2025,W14,2025-04-12,1848,112609,164.11,1978,89381,221.3,-57.19,-25.84
企客业务,2025,W14,2025-04-13,3982,131159,303.6,3860,135158,285.59,18.01,6.31
企客业务,2025,W15,2025-04-14,2728,162660,167.71,3074,184291,166.8,0.91,0.55
企客业务,2025,W15,2025-04-15,2011,88916,226.17,1884,89221,211.16,15.01,7.11
企客业务,2025,W15,2025-04-16,796,87735,90.73,1007,92836,108.47,-17.74,-16.35
企客业务,2025,W15,2025-04-17,1699,32628,520.72,1525,30934,492.99,27.73,5.62
企客业务,2025,W15,2025-04-18,1637,131250,124.72,1356,155634,87.13,37.59,43.14
企客业务,2025,W15,2025-04-19,5594,70597,792.38,5286,68019,777.14,15.24,1.96
企客业务,2025,W15,2025-04-20,856,87033,98.35,638,85057,75.01,23.34,31.12
企客业务,2025,W16,2025-04-21,1458,152692,95.49,1570,198217,79.21,16.28,20.55
企客业务,2025,W16,2025-04-22,1763,90462,194.89,1749,91084,192.02,2.87,1.49
企客业务,2025,W16,2025-04-23,290,22206,130.6,315,18668,168.74,-38.14,-22.6
企客业务,2025,W16,2025-04-24,4669,224502,207.97,4236,258453,163.9,44.07,26.89
企客业务,2025,W16,2025-04-25,2284,236180,96.71,1879,253176,74.22,22.49,30.3
企客业务,2025,W16,2025-04-26,1001,147802,67.73,1085,160191,67.73,0.0,0.0
企客业务,2025,W16,2025-04-27,2174,250165,86.9,1628,241414,67.44,19.46,28.86
企客业务,2025,W17,2025-04-28,3857,276296,139.6,4626,214508,215.66,-76.06,-35.27
企客业务,2025,W17,2025-04-29,548,199490,27.47,423,163610,25.85,1.62,6.27
企客业务,2025,W17,2025-04-30,974,145568,66.91,964,136195,70.78,-3.87,-5.47
企客业务,2025,W17,2025-05-01,1229,218113,56.35,1397,181134,77.13,-20.78,-26.94
企客业务,2025,W17,2025-05-02,2537,193852,130.87,1992,226015,88.14,42.73,48.48
企客业务,2025,W17,2025-05-03,2565,45585,562.69,2992,43199,692.61,-129.92,-18.76
企客业务,2025,W17,2025-05-04,3854,37813,1019.23,4220,44436,949.68,69.55,7.32
企客业务,2025,W18,2025-05-05,1294,159828,80.96,1495,199301,75.01,5.95,7.93
企客业务,2025,W18,2025-05-06,1513,133130,113.65,1853,118770,156.02,-42.37,-27.16
企客业务,2025,W18,2025-05-07,1362,187580,72.61,1766,193964,91.05,-18.44,-20.25
企客业务,2025,W18,2025-05-08,3250,151957,213.88,4122,145659,282.99,-69.11,-24.42
企客业务,2025,W18,2025-05-09,2306,28958,796.33,2038,28852,706.36,89.97,12.74
企客业务,2025,W18,2025-05-10,1599,48792,327.72,1655,44411,372.66,-44.94,-12.06
企客业务,2025,W18,2025-05-11,1170,156377,74.82,1343,210474,63.81,11.01,17.25
企客业务,2025,W19,2025-05-12,3719,212308,175.17,3018,199018,151.64,23.53,15.52
企客业务,2025,W19,2025-05-13,1898,165652,114.58,2206,140885,156.58,-42.0,-26.82
企客业务,2025,W19,2025-05-14,1769,201436,87.82,1526,133977,113.9,-26.08,-22.9
企客业务,2025,W19,2025-05-15,1785,13973,1277.46,1797,16287,1103.33,174.13,15.78
企客业务,2025,W19,2025-05-16,2512,182949,137.31,2300,179662,128.02,9.29,7.26
企客业务,2025,W19,2025-05-17,5204,74475,698.76,3999,68261,585.84,112.92,19.27
企客业务,2025,W19,2025-05-18,428,134237,31.88,409,97973,41.75,-9.87,-23.64
企客业务,2025,W20,2025-05-19,1931,265049,72.85,1865,204180,91.34,-18.49,-20.24
企客业务,2025,W20,2025-05-20,4320,172634,250.24,5477,141544,386.95,-136.71,-35.33
企客业务,2025,W20,2025-05-21,3458,14733,2347.11,3065,12385,2474.77,-127.66,-5.16
企客业务,2025,W20,2025-05-22,1070,181982,58.8,1148,146771,78.22,-19.42,-24.83
企客业务,2025,W20,2025-05-23,2608,51220,509.18,1980,50452,392.45,116.73,29.74
企客业务,2025,W20,2025-05-24,3961,75690,523.32,4019,69513,578.17,-54.85,-9.49
企客业务,2025,W20,2025-05-25,1001,90212,110.96,834,82231,101.42,9.54,9.41
企客业务,2025,W21,2025-05-26,3082,252121,122.24,3089,173439,178.1,-55.86,-31.36
企客业务,2025,W21,2025-05-27,4132,184535,223.91,4874,192857,252.73,-28.82,-11.4
企客业务,2025,W21,2025-05-28,1696,209164,81.08,1512,209081,72.32,8.76,12.11
企客业务,2025,W21,2025-05-29,4190,133643,313.52,4331,142515,303.9,9.62,3.17
企客业务,2025,W21,2025-05-30,2861,113165,252.82,2647,121391,218.06,34.76,15.94
企客业务,2025,W21,2025-05-31,2207,96288,229.21,2089,112613,185.5,43.71,23.56
企客业务,2025,W21,2025-06-01,4377,159897,273.74,5307,218307,243.1,30.64,12.6
企客业务,2025,W22,2025-06-02,3083,166493,185.17,3120,145480,214.46,-29.29,-13.66
企客业务,2025,W22,2025-06-03,3883,173285,224.08,4970,139793,355.53,-131.45,-36.97
企客业务,2025,W22,2025-06-04,1951,175781,110.99,1915,156842,122.1,-11.11,-9.1
企客业务,2025,W22,2025-06-05,4060,143918,282.11,3535,161754,218.54,63.57,29.09
企客业务,2025,W22,2025-06-06,1035,36600,282.79,908,40609,223.6,59.19,26.47
企客业务,2025,W22,2025-06-07,2656,214356,123.91,3161,212694,148.62,-24.71,-16.63
企客业务,2025,W22,2025-06-08,3700,156808,235.96,2669,134101,199.03,36.93,18.55
企客业务,2025,W23,2025-06-09,3088,208457,148.14,2866,209476,136.82,11.32,8.27
企客业务,2025,W23,2025-06-10,2129,176606,120.55,1577,170838,92.31,28.24,30.59
企客业务,2025,W23,2025-06-11,4186,139395,300.3,4362,125778,346.8,-46.5,-13.41
企客业务,2025,W23,2025-06-12,1771,68383,258.98,1563,64144,243.67,15.31,6.28
企客业务,2025,W23,2025-06-13,3651,74733,488.54,3432,73259,468.47,20.07,4.28
企客业务,2025,W23,2025-06-14,1669,137652,121.25,1403,156010,89.93,31.32,34.83
企客业务,2025,W23,2025-06-15,2005,205093,97.76,1828,200825,91.02,6.74,7.4
企客业务,2025,W24,2025-06-16,4119,73455,560.75,4796,55887,858.16,-297.41,-34.66
企客业务,2025,W24,2025-06-17,3447,15883,2170.24,3092,17872,1730.08,440.16,25.44
企客业务,2025,W24,2025-06-18,474,78377,60.48,558,65396,85.33,-24.85,-29.12
企客业务,2025,W24,2025-06-19,2624,197209,133.06,2124,257417,82.51,50.55,61.27
企客业务,2025,W24,2025-06-20,1656,162795,101.72,1646,136910,120.22,-18.5,-15.39
企客业务,2025,W24,2025-06-21,3229,207119,155.9,3444,219521,156.89,-0.99,-0.63
企客业务,2025,W24,2025-06-22,4915,148186,331.68,4180,129563,322.62,9.06,2.81
企客业务,2025,W25,2025-06-23,3041,145909,208.42,3042,131535,231.27,-22.85,-9.88
企客业务,2025,W25,2025-06-24,3466,165530,209.39,3258,183260,177.78,31.61,17.78
企客业务,2025,W25,2025-06-25,3613,50686,712.82,3321,59419,558.91,153.91,27.54
企客业务,2025,W25,2025-06-26,1169,261075,44.78,1051,210817,49.85,-5.07,-10.17
企客业务,2025,W25,2025-06-27,2567,41505,618.48,2969,37841,784.6,-166.12,-21.17
企客业务,2025,W25,2025-06-28,2217,139529,158.89,2350,118927,197.6,-38.71,-19.59
企客业务,2025,W25,2025-06-29,2273,56514,402.2,1777,59158,300.38,101.82,33.9
企客业务,2025,W26,2025-06-30,467,228478,20.44,364,227244,16.02,4.42,27.59
企客业务,2025,W26,2025-07-01,2831,194780,145.34,2514,223153,112.66,32.68,29.01
企客业务,2025,W26,2025-07-02,2884,201744,142.95,2774,175327,158.22,-15.27,-9.65
企客业务,2025,W26,2025-07-03,4148,195612,212.05,5541,230480,240.41,-28.36,-11.8
企客业务,2025,W26,2025-07-04,1190,126156,94.33,820,134306,61.05,33.28,54.51
企客业务,2025,W26,2025-07-05,3502,171017,204.77,2654,189248,140.24,64.53,46.01
企客业务,2025,W26,2025-07-06,1383,97892,141.28,1377,67906,202.78,-61.5,-30.33
企客业务,2025,W27,2025-07-07,2047,74950,273.12,2557,79934,319.89,-46.77,-14.62
企客业务,2025,W27,2025-07-08,518,96805,53.51,437,98792,44.23,9.28,20.98
企客业务,2025,W27,2025-07-09,1777,136644,130.05,1928,142424,135.37,-5.32,-3.93
企客业务,2025,W27,2025-07-10,4567,163924,278.6,4354,149824,290.61,-12.01,-4.13
企客业务,2025,W27,2025-07-11,252,140445,17.94,248,132750,18.68,-0.74,-3.96
企客业务,2025,W27,2025-07-12,2770,34064,813.18,2083,36416,572.0,241.18,42.16
企客业务,2025,W27,2025-07-13,1749,44517,392.88,1238,41256,300.08,92.8,30.93
企客业务,2025,W28,2025-07-14,3327,89767,370.63,2914,73056,398.87,-28.24,-7.08
企客业务,2025,W28,2025-07-15,3219,107520,299.39,2968,109506,271.04,28.35,10.46
企客业务,2025,W28,2025-07-16,1469,28163,521.61,1974,25941,760.96,-239.35,-31.45
企客业务,2025,W28,2025-07-17,1637,156690,104.47,1312,138514,94.72,9.75,10.29
企客业务,2025,W28,2025-07-18,5153,52467,982.14,3606,51778,696.43,285.71,41.02
企客业务,2025,W28,2025-07-19,915,194361,47.08,599,140530,42.62,4.46,10.46
企客业务,2025,W28,2025-07-20,2450,38000,644.74,1660,28229,588.05,56.69,9.64
企客业务,2025,W29,2025-07-21,1953,210072,92.97,2047,165004,124.06,-31.09,-25.06
企客业务,2025,W29,2025-07-22,1685,94304,178.68,1785,100024,178.46,0.22,0.12
企客业务,2025,W29,2025-07-23,4409,259240,170.07,4362,189904,229.7,-59.63,-25.96
企客业务,2025,W29,2025-07-24,3982,189012,210.67,3852,202447,190.27,20.4,10.72
企客业务,2025,W29,2025-07-25,2651,212344,124.84,3128,200525,155.99,-31.15,-19.97
企客业务,2025,W29,2025-07-26,2898,93286,310.66,2061,91175,226.05,84.61,37.43
企客业务,2025,W29,2025-07-27,2021,205729,98.24,2536,201528,125.84,-27.6,-21.93
企客业务,2025,W30,2025-07-28,1775,65333,271.69,2342,61994,377.78,-106.09,-28.08
企客业务,2025,W30,2025-07-29,3317,144331,229.82,2967,169984,174.55,55.27,31.66
企客业务,2025,W30,2025-07-30,3292,157497,209.02,3963,116117,341.29,-132.27,-38.76
企客业务,2025,W30,2025-07-31,2624,18316,1432.63,1998,25119,795.41,637.22,80.11
企客业务,2025,W30,2025-08-01,3111,87503,355.53,2934,71663,409.42,-53.89,-13.16
企客业务,2025,W30,2025-08-02,2369,73743,321.25,2321,65707,353.23,-31.98,-9.05
企客业务,2025,W30,2025-08-03,3364,78762,427.11,2368,66448,356.37,70.74,19.85
企客业务,2025,W31,2025-08-04,1027,87177,117.81,1312,62631,209.48,-91.67,-43.76
企客业务,2025,W31,2025-08-05,1006,182563,55.1,918,197258,46.54,8.56,18.39
企客业务,2025,W31,2025-08-06,1620,108965,148.67,1896,103280,183.58,-34.91,-19.02
企客业务,2025,W31,2025-08-07,3616,27963,1293.14,3099,27023,1146.8,146.34,12.76
企客业务,2025,W31,2025-08-08,510,140709,36.25,665,121554,54.71,-18.46,-33.74
企客业务,2025,W31,2025-08-09,1895,153157,123.73,2192,191535,114.44,9.29,8.12
企客业务,2025,W31,2025-08-10,1287,166359,77.36,948,136146,69.63,7.73,11.1
企客业务,2025,W32,2025-08-11,3971,64224,618.3,3848,76703,501.68,116.62,23.25
企客业务,2025,W32,2025-08-12,357,183493,19.46,380,212634,17.87,1.59,8.9
企客业务,2025,W32,2025-08-13,1903,207314,91.79,2381,158092,150.61,-58.82,-39.05
企客业务,2025,W32,2025-08-14,2083,43328,480.75,2209,34077,648.24,-167.49,-25.84
企客业务,2025,W32,2025-08-15,1211,117280,103.26,1219,84912,143.56,-40.3,-28.07
企客业务,2025,W32,2025-08-16,3540,171592,206.3,2518,194805,129.26,77.04,59.6
企客业务,2025,W32,2025-08-17,5192,160630,323.23,4119,180970,227.61,95.62,42.01
企客业务,2025,W33,2025-08-18,3104,32257,962.27,3917,27775,1410.26,-447.99,-31.77
企客业务,2025,W33,2025-08-19,929,221363,41.97,774,231818,33.39,8.58,25.7
企客业务,2025,W33,2025-08-20,1882,75601,248.94,1975,92945,212.49,36.45,17.15
企客业务,2025,W33,2025-08-21,3011,121269,248.29,2585,162772,158.81,89.48,56.34
企客业务,2025,W33,2025-08-22,1925,104810,183.67,2020,77488,260.69,-77.02,-29.54
企客业务,2025,W33,2025-08-23,2068,110095,187.84,2232,107176,208.26,-20.42,-9.81
企客业务,2025,W33,2025-08-24,2910,102866,282.89,1900,111659,170.16,112.73,66.25
企客业务,2025,W34,2025-08-25,1607,96940,165.77,1197,95349,125.54,40.23,32.05
企客业务,2025,W34,2025-08-26,3162,220187,143.61,3660,238251,153.62,-10.01,-6.52
企客业务,2025,W34,2025-08-27,2646,121254,218.22,1981,107642,184.04,34.18,18.57
企客业务,2025,W34,2025-08-28,1635,163564,99.96,1334,193980,68.77,31.19,45.35
企客业务,2025,W34,2025-08-29,2923,113542,257.44,2613,105780,247.02,10.42,4.22
企客业务,2025,W34,2025-08-30,2880,271046,106.26,2796,232335,120.34,-14.08,-11.7
企客业务,2025,W34,2025-08-31,2002,177646,112.7,2135,196292,108.77,3.93,3.61
企客业务,2025,W35,2025-09-01,1602,53197,301.14,1856,52046,356.61,-55.47,-15.55
企客业务,2025,W35,2025-09-02,571,224488,25.44,593,191771,30.92,-5.48,-17.72
企客业务,2025,W35,2025-09-03,2525,213058,118.51,2402,270930,88.66,29.85,33.67
企客业务,2025,W35,2025-09-04,4062,123568,328.73,4472,150669,296.81,31.92,10.75
企客业务,2025,W35,2025-09-05,3211,262762,122.2,2956,276535,106.89,15.31,14.32
企客业务,2025,W35,2025-09-06,3157,215670,146.38,3245,235211,137.96,8.42,6.1
企客业务,2025,W35,2025-09-07,383,214818,17.83,396,165699,23.9,-6.07,-25.4
企客业务,2025,W36,2025-09-08,2059,170434,120.81,2315,161617,143.24,-22.43,-15.66
企客业务,2025,W36,2025-09-09,1901,78028,243.63,1751,78648,222.64,20.99,9.43
企客业务,2025,W36,2025-09-10,1655,125589,131.78,1313,153110,85.76,46.02,53.66
企客业务,2025,W36,2025-09-11,1957,270800,72.27,1791,270386,66.24,6.03,9.1
企客业务,2025,W36,2025-09-12,2403,193770,124.01,2489,172902,143.95,-19.94,-13.85
企客业务,2025,W36,2025-09-13,3230,151837,212.73,3082,143872,214.22,-1.49,-0.7
企客业务,2025,W36,2025-09-14,4346,224724,193.39,3956,209647,188.7,4.69,2.49
企客业务,2025,W37,2025-09-15,1425,274477,51.92,1359,215454,63.08,-11.16,-17.69
企客业务,2025,W37,2025-09-16,5425,72226,751.11,4752,86922,546.7,204.41,37.39
企客业务,2025,W37,2025-09-17,3211,46663,688.13,3255,35144,926.19,-238.06,-25.7
企客业务,2025,W37,2025-09-18,558,17343,321.74,490,20250,241.98,79.76,32.96
企客业务,2025,W37,2025-09-19,5709,114746,497.53,5296,111323,475.73,21.8,4.58
企客业务,2025,W37,2025-09-20,2415,132837,181.8,1828,120140,152.16,29.64,19.48
企客业务,2025,W37,2025-09-21,2628,225622,116.48,2498,202558,123.32,-6.84,-5.55
企客业务,2025,W38,2025-09-22,2382,148304,160.62,3190,161528,197.49,-36.87,-18.67
企客业务,2025,W38,2025-09-23,996,189157,52.65,673,173630,38.76,13.89,35.84
企客业务,2025,W38,2025-09-24,1059,208984,50.67,1280,180485,70.92,-20.25,-28.55
企客业务,2025,W38,2025-09-25,910,171133,53.18,769,173373,44.36,8.82,19.88
企客业务,2025,W38,2025-09-26,1347,172790,77.96,1630,184404,88.39,-10.43,-11.8
企客业务,2025,W38,2025-09-27,2076,225399,92.1,2151,200615,107.22,-15.12,-14.1
企客业务,2025,W38,2025-09-28,4253,195002,218.1,3956,242411,163.19,54.91,33.65
企客业务,2025,W39,2025-09-29,479,33069,144.85,540,22545,239.52,-94.67,-39.52
企客业务,2025,W39,2025-09-30,4589,89747,511.33,5535,85678,646.02,-134.69,-20.85
企客业务,2025,W39,2025-10-01,4184,25286,1654.67,4745,31391,1511.58,143.09,9.47
企客业务,2025,W39,2025-10-02,1163,198508,58.59,1099,161822,67.91,-9.32,-13.72
企客业务,2025,W39,2025-10-03,4611,32709,1409.7,3902,39087,998.29,411.41,41.21
企客业务,2025,W39,2025-10-04,4113,70159,586.24,5287,68957,766.71,-180.47,-23.54
企客业务,2025,W39,2025-10-05,3467,166996,207.61,2973,151005,196.88,10.73,5.45
企客业务,2025,W40,2025-10-06,3298,18472,1785.4,3609,19017,1897.78,-112.38,-5.92
企客业务,2025,W40,2025-10-07,2996,212126,141.24,2902,216092,134.29,6.95,5.18
企客业务,2025,W40,2025-10-08,4029,112782,357.24,4394,109555,401.08,-43.84,-10.93
企客业务,2025,W40,2025-10-09,3424,140823,243.14,4017,160785,249.84,-6.7,-2.68
企客业务,2025,W40,2025-10-10,2493,111900,222.79,2022,79932,252.97,-30.18,-11.93
企客业务,2025,W40,2025-10-11,966,213039,45.34,842,237924,35.39,9.95,28.12
企客业务,2025,W40,2025-10-12,2973,165106,180.07,2371,115291,205.65,-25.58,-12.44
企客业务,2025,W41,2025-10-13,4324,17556,2462.98,3457,17526,1972.5,490.48,24.87
企客业务,2025,W41,2025-10-14,1608,211874,75.89,1454,199770,72.78,3.11,4.27
企客业务,2025,W41,2025-10-15,2418,127168,190.14,2589,98735,262.22,-72.08,-27.49
企客业务,2025,W41,2025-10-16,3492,203565,171.54,2676,179675,148.94,22.6,15.17
企客业务,2025,W41,2025-10-17,4910,64634,759.66,4737,70982,667.35,92.31,13.83
企客业务,2025,W41,2025-10-18,4982,91454,544.75,3977,87420,454.93,89.82,19.74
企客业务,2025,W41,2025-10-19,5396,130618,413.11,3940,137674,286.18,126.93,44.35
企客业务,2025,W42,2025-10-20,2528,84533,299.05,2669,83444,319.86,-20.81,-6.51
企客业务,2025,W42,2025-10-21,5102,42899,1189.31,3651,46428,786.38,402.93,51.24
企客业务,2025,W42,2025-10-22,2095,176248,118.87,2189,206048,106.24,12.63,11.89
企客业务,2025,W42,2025-10-23,3340,66623,501.33,2861,48274,592.66,-91.33,-15.41
企客业务,2025,W42,2025-10-24,2377,27561,862.45,2551,28933,881.69,-19.24,-2.18
企客业务,2025,W42,2025-10-25,1286,203952,63.05,1224,156657,78.13,-15.08,-19.3
企客业务,2025,W42,2025-10-26,1794,110494,162.36,1377,96125,143.25,19.11,13.34
企客业务,2025,W43,2025-10-27,4168,139077,299.69,3879,151483,256.07,43.62,17.03
企客业务,2025,W43,2025-10-28,4672,94003,497.01,3108,105141,295.6,201.41,68.14
企客业务,2025,W43,2025-10-29,5636,60314,934.44,4717,57437,821.25,113.19,13.78
企客业务,2025,W43,2025-10-30,2198,159307,137.97,2320,199733,116.16,21.81,18.78
企客业务,2025,W43,2025-10-31,1734,155678,111.38,2309,184146,125.39,-14.01,-11.17
企客业务,2025,W43,2025-11-01,2502,182037,137.44,2357,171552,137.39,0.05,0.04
企客业务,2025,W43,2025-11-02,1740,91848,189.44,1857,93176,199.3,-9.86,-4.95
企客业务,2025,W44,2025-11-03,2727,40814,668.15,3179,35957,884.11,-215.96,-24.43
企客业务,2025,W44,2025-11-04,3746,187747,199.52,3164,140867,224.61,-25.09,-11.17
企客业务,2025,W44,2025-11-05,4163,131213,317.27,4520,132277,341.71,-24.44,-7.15
企客业务,2025,W44,2025-11-06,3960,61711,641.7,4619,51476,897.31,-255.61,-28.49
企客业务,2025,W44,2025-11-07,4157,169289,245.56,3993,197657,202.02,43.54,21.55
企客业务,2025,W44,2025-11-08,2191,138559,158.13,1734,142802,121.43,36.7,30.22
企客业务,2025,W44,2025-11-09,1301,170304,76.39,1046,158443,66.02,10.37,15.71
企客业务,2025,W45,2025-11-10,3658,99268,368.5,3082,109504,281.45,87.05,30.93
企客业务,2025,W45,2025-11-11,1136,244632,46.44,1530,211800,72.24,-25.8,-35.71
企客业务,2025,W45,2025-11-12,886,140958,62.86,814,138037,58.97,3.89,6.6
企客业务,2025,W45,2025-11-13,2671,206441,129.38,2143,157319,136.22,-6.84,-5.02
企客业务,2025,W45,2025-11-14,643,62217,103.35,558,69022,80.84,22.51,27.85
企客业务,2025,W45,2025-11-15,3387,207724,163.05,3049,207911,146.65,16.4,11.18
企客业务,2025,W45,2025-11-16,3236,243468,132.91,2880,220591,130.56,2.35,1.8
企客业务,2025,W46,2025-11-17,3608,197500,182.68,3980,154214,258.08,-75.4,-29.22
企客业务,2025,W46,2025-11-18,3457,126915,272.39,3434,137868,249.08,23.31,9.36
企客业务,2025,W46,2025-11-19,1503,77879,192.99,1160,85005,136.46,56.53,41.43
企客业务,2025,W46,2025-11-20,4591,183584,250.08,3687,218597,168.67,81.41,48.27
企客业务,2025,W46,2025-11-21,3209,73032,439.4,2669,63974,417.2,22.2,5.32
企客业务,2025,W46,2025-11-22,3886,60581,641.46,5241,43980,1191.68,-550.22,-46.17
企客业务,2025,W46,2025-11-23,1116,105782,105.5,1031,113801,90.6,14.9,16.45
企客业务,2025,W47,2025-11-24,3448,192790,178.85,3567,220267,161.94,16.91,10.44
企客业务,2025,W47,2025-11-25,2946,86193,341.79,3183,81402,391.02,-49.23,-12.59
企客业务,2025,W47,2025-11-26,3919,70524,555.7,2634,72669,362.47,193.23,53.31
企客业务,2025,W47,2025-11-27,1193,149801,79.64,1343,103973,129.17,-49.53,-38.34
企客业务,2025,W47,2025-11-28,3674,75141,488.95,3128,86573,361.31,127.64,35.33
企客业务,2025,W47,2025-11-29,585,84384,69.33,709,72799,97.39,-28.06,-28.81
企客业务,2025,W47,2025-11-30,3042,135977,223.71,2525,144448,174.8,48.91,27.98
企客业务,2025,W48,2025-12-01,1959,122802,159.53,1911,146571,130.38,29.15,22.36
企客业务,2025,W48,2025-12-02,1624,158679,102.34,1680,194081,86.56,15.78,18.23
企客业务,2025,W48,2025-12-03,3003,34175,878.71,2795,39893,700.62,178.09,25.42
企客业务,2025,W48,2025-12-04,4005,217305,184.3,3693,199673,184.95,-0.65,-0.35
企客业务,2025,W48,2025-12-05,418,79122,52.83,381,67499,56.45,-3.62,-6.41
企客业务,2025,W48,2025-12-06,3329,254620,130.74,3886,222400,174.73,-43.99,-25.18
企客业务,2025,W48,2025-12-07,3882,112056,346.43,4725,87763,538.38,-191.95,-35.65
企客业务,2025,W49,2025-12-08,1090,199570,54.62,892,196735,45.34,9.28,20.47
企客业务,2025,W49,2025-12-09,384,56259,68.26,410,55670,73.65,-5.39,-7.32
企客业务,2025,W49,2025-12-10,322,96958,33.21,344,106672,32.25,0.96,2.98
企客业务,2025,W49,2025-12-11,1185,192507,61.56,1167,192976,60.47,1.09,1.8
企客业务,2025,W49,2025-12-12,3983,58312,683.05,4046,50520,800.87,-117.82,-14.71
企客业务,2025,W49,2025-12-13,1134,113768,99.68,1052,81957,128.36,-28.68,-22.34
企客业务,2025,W49,2025-12-14,1342,139711,96.06,977,197332,49.51,46.55,94.02
企客业务,2025,W50,2025-12-15,796,143232,55.57,770,133750,57.57,-2.0,-3.47
企客业务,2025,W50,2025-12-16,689,202859,33.96,711,206132,34.49,-0.53,-1.54
企客业务,2025,W50,2025-12-17,4930,26927,1830.88,4158,31625,1314.78,516.1,39.25
企客业务,2025,W50,2025-12-18,424,62371,67.98,575,74116,77.58,-9.6,-12.37
企客业务,2025,W50,2025-12-19,1748,139522,125.28,1634,115312,141.7,-16.42,-11.59
企客业务,2025,W50,2025-12-20,585,72540,80.65,503,62146,80.94,-0.29,-0.36
企客业务,2025,W50,2025-12-21,1855,58406,317.6,2495,73331,340.24,-22.64,-6.65
企客业务,2025,W51,2025-12-22,3182,67995,467.98,3389,68136,497.39,-29.41,-5.91
企客业务,2025,W51,2025-12-23,5327,179376,296.97,3820,223291,171.08,125.89,73.59
企客业务,2025,W51,2025-12-24,1781,102766,173.31,2294,77068,297.66,-124.35,-41.78
企客业务,2025,W51,2025-12-25,3241,54665,592.88,3440,57966,593.45,-0.57,-0.1
企客业务,2025,W51,2025-12-26,3786,182027,207.99,5020,183060,274.23,-66.24,-24.15
企客业务,2025,W51,2025-12-27,1447,220086,65.75,1559,257535,60.54,5.21,8.61
企客业务,2025,W51,2025-12-28,2087,159615,130.75,2206,123365,178.82,-48.07,-26.88
